filename,team,method,board,score,m_plus,delta_m_plus,m_cross,delta_m_cross,c_plus,delta_c_plus,c_cross,delta_c_cross
/home/jaz/great3-private/server/great3/leaderboard/../../results/cea-epfl-gfit-spredict-gfit_sp_7_vgv_moffat_gt_20-2014-02-28T05:23:16.526714+00:00.g3,CEA-EPFL,gfit + spredict,variable_psf-ground-variable-post,1.79556713818,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/home/jaz/great3-private/server/great3/leaderboard/../../results/amalgamiap-a_sp-a_sp_v09-2014-02-28T09:42:54.490735+00:00.g3,Amalgam@IAP,A_SP,real_galaxy-space-variable-post,545.249400326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/home/jaz/great3-private/server/great3/leaderboard/../../results/cea-epfl-gfit-spredict-gfit_sp_5_vgc_moffat_gt_20-2014-02-28T15:11:20.819161+00:00.g3,CEA-EPFL,gfit + spredict,variable_psf-ground-constant-post,136.370959833,0.0150146622291,0.00724227249919,0.0322635636772,0.00897151054615,-0.000364181155493,0.000209679133888,0.000319727170931,0.000202039217599
/home/jaz/great3-private/server/great3/leaderboard/../../results/amalgamiap-a_sp-a_sp_59-2014-02-28T15:51:26.018549+00:00.g3,Amalgam@IAP,A_SP,real_galaxy-space-constant-post,745.882308148,-0.00351359030267,0.00222818106304,-0.00420356064046,0.00190247294548,0.000285926759162,5.83022079325e-05,-0.000120872337889,4.6277225796e-05
/home/jaz/great3-private/server/great3/leaderboard/../../results/amalgamiap-a_sp-a_sp_60-2014-02-28T16:24:25.230899+00:00.g3,Amalgam@IAP,A_SP,real_galaxy-ground-constant-post,688.2161533,0.000388312417705,0.00315886280164,0.00585285137543,0.00369527558839,9.26415652042e-05,7.65604198927e-05,9.19024398476e-06,9.11544191205e-05
/home/jaz/great3-private/server/great3/leaderboard/../../results/amalgamiap-a_sp-a_sp_61-2014-02-28T17:46:29.420238+00:00.g3,Amalgam@IAP,A_SP,control-ground-constant-post,168.507814213,0.0225360619927,0.0047605750012,0.0181282141726,0.00352154993867,0.000165004577885,0.000120156563571,1.93150956263e-05,8.9710472214e-05
/home/jaz/great3-private/server/great3/leaderboard/../../results/cea-epfl-gfit-sfilter-gfit_sf_1_csc-2014-02-28T23:03:53.261663+00:00.g3,CEA-EPFL,gfit + sfilter,control-space-constant-post,450.118329406,-0.00997734895874,0.00266992251459,-0.00201587691097,0.00252031225449,0.0003373500025,6.40800371993e-05,-9.33827882753e-05,6.70607010117e-05
/home/jaz/great3-private/server/great3/leaderboard/../../results/fourier_quad-fourier_quad-f_q-l3-2014-03-01T13:49:39.009928+00:00.g3,Fourier_Quad,Fourier_Quad,real_galaxy-ground-constant-post,57.5060268662,0.0427588913819,0.0101612130526,0.072693769447,0.0181553147092,-0.00141696275484,0.000246274304006,-0.000376967402516,0.000447852163306
/home/jaz/great3-private/server/great3/leaderboard/../../results/fdnt-fdnt_psfex_nosn_nobiascorr_presubscript-fdnt_v01-2014-03-01T18:43:04.696618+00:00.g3,FDNT,FDNT_PSFEx_noSN_noBiasCorr_presubScript,control-ground-constant-post,401.137274651,-0.0102056527341,0.0114693077144,-0.00411882330847,0.0089008341408,0.000370383138543,0.000289484484785,-2.90784287652e-05,0.000226746190676
/home/jaz/great3-private/server/great3/leaderboard/../../results/epfl_mlp-mlp-mlp_controlgvg1-2014-03-01T22:45:20.752979+00:00.g3,EPFL_MLP,MLP,control-ground-variable-post,22.1031785108,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/home/jaz/great3-private/server/great3/leaderboard/../../results/cea-epfl-gfit-spredict-gfit_sp_6_vgc_moffat_gt_20-2014-03-02T04:51:06.440529+00:00.g3,CEA-EPFL,gfit + spredict,variable_psf-ground-constant-post,136.106810594,0.014492558996,0.0072211563162,0.0325709817656,0.00873824972916,-0.000372424087763,0.000209067775649,0.000318802381467,0.000196786163198
/home/jaz/great3-private/server/great3/leaderboard/../../results/epfl_mlp-mlp-mlp_controlgcgsc-2014-03-02T09:36:24.006142+00:00.g3,EPFL_MLP,MLP,control-ground-constant-post,3.72549051816,-0.997642024976,0.272105739837,-0.865342307844,0.232961491404,0.00116041717478,0.00686792889901,-0.00740693223807,0.00593462701523
/home/jaz/great3-private/server/great3/leaderboard/../../results/fdnt-fdnt_psfex_nosn_nobiascorr_presubscript-fdnt_v01_cgv-2014-03-02T12:37:05.982527+00:00.g3,FDNT,FDNT_PSFEx_noSN_noBiasCorr_presubScript,control-ground-variable-post,41.5664287636,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/home/jaz/great3-private/server/great3/leaderboard/../../results/fdnt-fdnt_psfex_nosn_nobiascorr_presubscript-fdnt_v01_rgv-2014-03-02T12:38:29.705322+00:00.g3,FDNT,FDNT_PSFEx_noSN_noBiasCorr_presubScript,real_galaxy-ground-variable-post,62.0859319115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/home/jaz/great3-private/server/great3/leaderboard/../../results/fourier_quad-fourier_quad-f_q-l4-2014-03-02T14:02:41.723647+00:00.g3,Fourier_Quad,Fourier_Quad,real_galaxy-ground-constant-post,28.474440895,-0.127975948671,0.0241567191303,-0.11569977481,0.0243931692483,0.000730882775714,0.000585479229704,0.00108929161368,0.000601726480246
/home/jaz/great3-private/server/great3/leaderboard/../../results/cea-epfl-gfit-sfilter-gfit_sf_2_csc-2014-03-02T14:38:10.193402+00:00.g3,CEA-EPFL,gfit + sfilter,control-space-constant-post,570.440181932,-0.00633378714924,0.00388871005372,0.00272197113866,0.00348637238511,0.000478764728209,9.33318040273e-05,-4.28691692025e-05,9.27657181036e-05
/home/jaz/great3-private/server/great3/leaderboard/../../results/epfl_mlp-mlp-mlp_realgcggs-2014-03-02T20:25:30.551976+00:00.g3,EPFL_MLP,MLP,real_galaxy-ground-constant-post,3.39934223909,-1.11352968513,0.251116381254,-0.926838986517,0.25110018699,-0.00164790188033,0.00608623317883,0.00483850236731,0.00619409598516
/home/jaz/great3-private/server/great3/leaderboard/../../results/epfl_gfit-gfit-epfl_gfit_9_csc_gbds-2014-03-03T04:51:16.040152+00:00.g3,EPFL_gfit,gfit,control-space-constant-post,669.531912773,-0.00307841361562,0.00284336625686,0.00537327826433,0.00301954944523,0.000333692407954,6.8242810237e-05,-8.31370710559e-05,8.03444502464e-05
/home/jaz/great3-private/server/great3/leaderboard/../../results/epfl_mlp-mlp-mlp_controlgvggs10v3-2014-03-03T06:08:09.129302+00:00.g3,EPFL_MLP,MLP,control-ground-variable-post,39.0423162536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/home/jaz/great3-private/server/great3/leaderboard/../../results/amalgamiap-a_sp-a_sp_62-2014-03-03T08:59:21.885765+00:00.g3,Amalgam@IAP,A_SP,control-ground-constant-post,396.104054439,0.00686435992019,0.00550248694123,0.00296354558443,0.00324700533007,0.00091026469607,0.000138882366475,1.50409344941e-05,8.27165272437e-05
/home/jaz/great3-private/server/great3/leaderboard/../../results/fdnt-fdnt_psfex_nosn_nobiascorr_presubscript-fdnt_v01_rgc-2014-03-03T09:15:13.275864+00:00.g3,FDNT,FDNT_PSFEx_noSN_noBiasCorr_presubScript,real_galaxy-ground-constant-post,6.00227256321,-0.571560667854,0.03437394218,-0.575372194339,0.010757403577,0.012776755055,0.000833111031383,0.000155358794348,0.000265361770957
/home/jaz/great3-private/server/great3/leaderboard/../../results/amalgamiap-a_sp-a_sp_v10-2014-03-03T11:43:02.639520+00:00.g3,Amalgam@IAP,A_SP,control-ground-variable-post,494.314748041,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/home/jaz/great3-private/server/great3/leaderboard/../../results/fourier_quad-fourier_quad-f_q-l1-2014-03-03T12:29:40.935165+00:00.g3,Fourier_Quad,Fourier_Quad,control-ground-constant-post,25.1531852347,-0.0967928149424,0.0195048824776,-0.170258893389,0.0256413136917,-0.000266058840433,0.000492301801939,0.000210716204203,0.000653205094213
/home/jaz/great3-private/server/great3/leaderboard/../../results/fourier_quad-fourier_quad-fourier_quad_s11-2014-03-03T14:17:05.023849+00:00.g3,Fourier_Quad,Fourier_Quad,control-ground-variable-post,67.8326394569,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/home/jaz/great3-private/server/great3/leaderboard/../../results/amalgamiap-a_sp-a_sp_v11-2014-03-03T14:25:36.381678+00:00.g3,Amalgam@IAP,A_SP,real_galaxy-ground-variable-post,400.851367281,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/home/jaz/great3-private/server/great3/leaderboard/../../results/fourier_quad-fourier_quad-f_q-l5-2014-03-03T14:34:13.555424+00:00.g3,Fourier_Quad,Fourier_Quad,real_galaxy-ground-constant-post,42.8292866161,-0.0640249636054,0.0162176600255,-0.0946933912008,0.0184721346037,0.000728272191951,0.000393062611198,0.00102012695342,0.00045566742167
/home/jaz/great3-private/server/great3/leaderboard/../../results/fourier_quad-fourier_quad-fourier_quad_s12-2014-03-03T14:49:05.154796+00:00.g3,Fourier_Quad,Fourier_Quad,real_galaxy-ground-variable-post,157.591041211,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/home/jaz/great3-private/server/great3/leaderboard/../../results/epfl_mlp-mlp-mlp_realgvggs10v3_30000-2014-03-03T21:05:24.597611+00:00.g3,EPFL_MLP,MLP,real_galaxy-ground-variable-post,61.3032929435,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/home/jaz/great3-private/server/great3/leaderboard/../../results/epfl_mlp-mlp-mlp_controlgcggs10v3_30000-2014-03-04T08:48:06.629811+00:00.g3,EPFL_MLP,MLP,control-ground-constant-post,3.47027322908,-1.01249146973,0.0160280896046,-0.995684410665,0.0158004196303,0.000551196726634,0.000404547805047,-8.41722304109e-05,0.000402511147335
/home/jaz/great3-private/server/great3/leaderboard/../../results/cea-epfl-gfit-spredict-gfit_sp_8_vgv_moffat_gt_20-2014-03-04T10:46:32.536968+00:00.g3,CEA-EPFL,gfit + spredict,variable_psf-ground-variable-post,2.40742597704,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/home/jaz/great3-private/server/great3/leaderboard/../../results/fourier_quad-fourier_quad-fourier_quad_s13-2014-03-04T14:38:51.635340+00:00.g3,Fourier_Quad,Fourier_Quad,real_galaxy-ground-variable-post,127.774824729,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/home/jaz/great3-private/server/great3/leaderboard/../../results/fourier_quad-fourier_quad-fourier_quad_s14-2014-03-04T15:08:54.842466+00:00.g3,Fourier_Quad,Fourier_Quad,real_galaxy-ground-variable-post,127.774824729,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/home/jaz/great3-private/server/great3/leaderboard/../../results/fourier_quad-fourier_quad-fourier_quad_s15-2014-03-04T15:35:55.759052+00:00.g3,Fourier_Quad,Fourier_Quad,real_galaxy-ground-variable-post,127.774824729,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/home/jaz/great3-private/server/great3/leaderboard/../../results/fourier_quad-fourier_quad-fourier_quad_s16-2014-03-04T16:26:33.423975+00:00.g3,Fourier_Quad,Fourier_Quad,control-ground-variable-post,122.565381642,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/home/jaz/great3-private/server/great3/leaderboard/../../results/fdnt-fdnt_psfex_deepshapenoise_nobiascorr_presubscript-fdnt_v02_rgc-2014-03-04T17:08:03.178849+00:00.g3,FDNT,FDNT_PSFEx_deepShapeNoise_noBiasCorr_presubScript,real_galaxy-ground-constant-post,5.63113507942,-0.608955497261,0.0362001676762,-0.613929298604,0.00970204906399,0.0134559121661,0.000877372716547,0.000143999751392,0.000239328468352
/home/jaz/great3-private/server/great3/leaderboard/../../results/fdnt-fdnt_psfex_deepshapenoise_nobiascorr_presubscript-fdnt_v02_cgc-2014-03-04T17:08:50.811572+00:00.g3,FDNT,FDNT_PSFEx_deepShapeNoise_noBiasCorr_presubScript,control-ground-constant-post,5.2525985484,-0.657594154867,0.0341349700765,-0.656088184081,0.0122276027359,0.0131625962929,0.000861564138985,-6.08143937341e-05,0.000311494664163
/home/jaz/great3-private/server/great3/leaderboard/../../results/fourier_quad-fourier_quad-f_q-c2-2014-03-05T09:01:09.355334+00:00.g3,Fourier_Quad,Fourier_Quad,real_galaxy-ground-constant-post,58.036600801,-0.081975205895,0.0662035005385,0.00871424319249,0.0502055680675,-0.00134317217667,0.00160455458748,-0.00147564535338,0.00123846227009
/home/jaz/great3-private/server/great3/leaderboard/../../results/amalgamiap-a_sp-a_sp_63-2014-03-05T11:34:14.177768+00:00.g3,Amalgam@IAP,A_SP,real_galaxy-ground-constant-post,708.895530875,2.63090832118e-05,0.00317589260761,0.00559659849191,0.00367560846681,0.000100106074364,7.6973166244e-05,2.8869463514e-06,9.06692739668e-05
/home/jaz/great3-private/server/great3/leaderboard/../../results/amalgamiap-a_sp-a_sp_64-2014-03-05T11:50:24.717278+00:00.g3,Amalgam@IAP,A_SP,control-ground-constant-post,442.088991219,0.00461884348066,0.00548749933643,0.00110470032481,0.00318138409036,0.00092550567894,0.000138504080431,2.17187137894e-05,8.10448450286e-05
/home/jaz/great3-private/server/great3/leaderboard/../../results/fourier_quad-fourier_quad-f_q-c1-2014-03-05T13:01:29.480880+00:00.g3,Fourier_Quad,Fourier_Quad,control-ground-constant-post,261.235058616,-0.0120931066704,0.00195868488446,-0.0138985830234,0.0019576538915,6.37313019676e-05,4.94370627026e-05,1.98550413956e-05,4.98706700449e-05
/home/jaz/great3-private/server/great3/leaderboard/../../results/amalgamiap-a_sp-a_sp_65-2014-03-05T13:11:30.170169+00:00.g3,Amalgam@IAP,A_SP,control-space-constant-post,1217.27163578,-0.00125520918932,0.00222233536185,0.00312054765861,0.0019546795421,-9.28812601869e-05,5.33376275447e-05,-4.62023103001e-05,5.20102936105e-05
/home/jaz/great3-private/server/great3/leaderboard/../../results/amalgamiap-a_sp-a_sp_66-2014-03-05T13:31:27.736445+00:00.g3,Amalgam@IAP,A_SP,real_galaxy-space-constant-post,749.229240093,-0.003329489454,0.00225242222896,-0.00435403905004,0.00188643967869,0.000278104330571,5.89364981701e-05,-0.000121867833527,4.58872201934e-05
/home/jaz/great3-private/server/great3/leaderboard/../../results/cea-epfl-gfit-spredict-gfit_sp_7_vgc_moffat_gt_20-2014-03-05T16:26:28.127407+00:00.g3,CEA-EPFL,gfit + spredict,variable_psf-ground-constant-post,169.731024997,0.00971397044464,0.0071813838078,0.0266234888311,0.0086920361348,-0.000353283990915,0.00020791627726,0.000336613785398,0.000195745428931
/home/jaz/great3-private/server/great3/leaderboard/../../results/cea-epfl-gfit-sfilter-gfit_sf_1_cgc-2014-03-05T19:29:22.672414+00:00.g3,CEA-EPFL,gfit + sfilter,control-ground-constant-post,823.799235396,0.00106832049617,0.00483427208966,0.00426994394673,0.00393494670482,-2.40869795238e-05,0.000122016672673,5.94184003876e-05,0.000100241635977
/home/jaz/great3-private/server/great3/leaderboard/../../results/epfl_gfit-gfit-epfl_gfit_10_csc_gbds-2014-03-05T22:00:56.371910+00:00.g3,EPFL_gfit,gfit,control-space-constant-post,669.531912773,-0.00307841361562,0.00284336625686,0.00537327826433,0.00301954944523,0.000333692407954,6.8242810237e-05,-8.31370710559e-05,8.03444502464e-05
/home/jaz/great3-private/server/great3/leaderboard/../../results/epfl_gfit-gfit-epfl_gfit_12_cgc_gbds-2014-03-06T08:07:23.038077+00:00.g3,EPFL_gfit,gfit,control-ground-constant-post,1126.59123449,-0.00121546044943,0.00485740863875,0.00103359151505,0.00397381532917,6.32334938952e-05,0.000122600637474,4.34309174086e-05,0.000101231803007
/home/jaz/great3-private/server/great3/leaderboard/../../results/fourier_quad-fourier_quad-f_q-c3-2014-03-06T09:15:34.603785+00:00.g3,Fourier_Quad,Fourier_Quad,real_galaxy-ground-constant-post,240.147343699,-0.0162827866589,0.00196452563206,-0.0117965389408,0.00207604115799,4.22007386261e-05,4.76136244989e-05,7.96870236798e-05,5.12114242362e-05
/home/jaz/great3-private/server/great3/leaderboard/../../results/amalgamiap-a_sp-a_sp_67-2014-03-06T11:42:57.591631+00:00.g3,Amalgam@IAP,A_SP,real_galaxy-ground-constant-post,367.329736851,-0.0108399214344,0.00349459463624,-0.0060763655843,0.00356660203165,0.000303709202366,8.46974526928e-05,5.76210514399e-05,8.7980322077e-05
/home/jaz/great3-private/server/great3/leaderboard/../../results/amalgamiap-a_sp-a_sp_68-2014-03-06T12:42:30.039969+00:00.g3,Amalgam@IAP,A_SP,control-ground-constant-post,253.98643981,-0.0105341669488,0.00604168988838,-0.0104372877596,0.00328488414778,0.00118509957515,0.00015249180928,3.30983904276e-05,8.36814792342e-05
/home/jaz/great3-private/server/great3/leaderboard/../../results/amalgamiap-a_sp-a_sp_69-2014-03-06T13:35:00.155667+00:00.g3,Amalgam@IAP,A_SP,control-space-constant-post,1319.35000341,-0.000761523198964,0.0022338519735,0.00293026691841,0.00196498756417,-6.95566643427e-05,5.36140344062e-05,-5.48925950786e-05,5.22845704129e-05
/home/jaz/great3-private/server/great3/leaderboard/../../results/amalgamiap-a_sp-a_sp_70-2014-03-06T13:38:48.516583+00:00.g3,Amalgam@IAP,A_SP,real_galaxy-space-constant-post,783.8123888,-0.00305919400849,0.00227758144945,-0.00404385238769,0.00190808246775,0.00029139103685,5.9594810068e-05,-0.000115188398047,4.64136761615e-05
/home/jaz/great3-private/server/great3/leaderboard/../../results/cea-epfl-gfit-spredict-gfit_sp_8_vgc_moffat_gt_20-2014-03-06T17:05:14.383363+00:00.g3,CEA-EPFL,gfit + spredict,variable_psf-ground-constant-post,209.07237682,0.00490505695913,0.0072042625975,0.0221274717963,0.00889365700331,-0.000369536169927,0.000208578666698,0.000349880061722,0.000200285948871
/home/jaz/great3-private/server/great3/leaderboard/../../results/amalgamiap-a_sp-a_sp_71-2014-03-07T11:52:33.879615+00:00.g3,Amalgam@IAP,A_SP,real_galaxy-ground-constant-post,629.464617601,0.00225492481729,0.00347268769615,0.0062786100214,0.0036294234291,8.85320527968e-05,8.41665006899e-05,4.32014910212e-06,8.95299894444e-05
/home/jaz/great3-private/server/great3/leaderboard/../../results/cea-epfl-gfit-sfilter-gfit_sf_1_rgc-2014-03-07T14:30:04.714832+00:00.g3,CEA-EPFL,gfit + sfilter,real_galaxy-ground-constant-post,967.744238004,0.00232740359935,0.00428037683281,0.000522546518829,0.00388521125702,-0.000151608552417,0.000103742222501,0.000139380009868,9.58397193451e-05
/home/jaz/great3-private/server/great3/leaderboard/../../results/amalgamiap-a_sp-a_sp_72-2014-03-07T14:31:55.519824+00:00.g3,Amalgam@IAP,A_SP,control-ground-constant-post,316.316027602,0.0111508607,0.00438571310308,0.00837551726959,0.00315724966858,0.000567574338511,0.00011069507678,1.06236851807e-05,8.04300275724e-05
/home/jaz/great3-private/server/great3/leaderboard/../../results/cea-epfl-gfit-sfilter-gfit_sf_1_cgv-2014-03-07T15:45:33.584810+00:00.g3,CEA-EPFL,gfit + sfilter,control-ground-variable-post,665.218443505,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/home/jaz/great3-private/server/great3/leaderboard/../../results/amalgamiap-a_sp-a_sp_73-2014-03-07T18:05:25.761186+00:00.g3,Amalgam@IAP,A_SP,control-space-constant-post,1283.1883925,-0.000597608465222,0.00224003015148,0.00305490328953,0.00195225699268,-8.77081489693e-05,5.37623150671e-05,-5.38599481639e-05,5.1945834192e-05
/home/jaz/great3-private/server/great3/leaderboard/../../results/amalgamiap-a_sp-a_sp_74-2014-03-07T18:25:00.382348+00:00.g3,Amalgam@IAP,A_SP,real_galaxy-space-constant-post,783.778130286,-0.00305981253231,0.00227743969961,-0.00404396788337,0.0019080877646,0.000291360886294,5.95911010658e-05,-0.000115209832146,4.64138050063e-05
/home/jaz/great3-private/server/great3/leaderboard/../../results/amalgamiap-a_sp-a_sp_v12-2014-03-07T18:43:40.587837+00:00.g3,Amalgam@IAP,A_SP,control-ground-variable-post,520.038510593,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/home/jaz/great3-private/server/great3/leaderboard/../../results/cea-epfl-gfit-sfilter-gfit_sf_1_rgv-2014-03-08T16:16:23.990926+00:00.g3,CEA-EPFL,gfit + sfilter,real_galaxy-ground-variable-post,562.082381511,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/home/jaz/great3-private/server/great3/leaderboard/../../results/cea-epfl-gfit-spredict-gfit_sp_9_vgc_moffat_gt_20-2014-03-09T06:24:12.153571+00:00.g3,CEA-EPFL,gfit + spredict,variable_psf-ground-constant-post,187.858963854,0.0070903667162,0.00674322881098,0.0244485339521,0.00892522244126,-0.000370167752848,0.000195230761733,0.000323027230352,0.000200996805349
/home/jaz/great3-private/server/great3/leaderboard/../../results/cea-epfl-gfit-sfilter-gfit_sf_3_csc-2014-03-09T13:45:56.790700+00:00.g3,CEA-EPFL,gfit + sfilter,control-space-constant-post,659.239742276,-0.00313552205857,0.00284254640779,0.00548939252322,0.00302369526993,0.000334531606358,6.82231332769e-05,-8.50708527429e-05,8.04547627326e-05
/home/jaz/great3-private/server/great3/leaderboard/../../results/cea-epfl-gfit-spredict-gfit_sp_9_vgv_moffat_gt_20-2014-03-09T17:32:32.487182+00:00.g3,CEA-EPFL,gfit + spredict,variable_psf-ground-variable-post,1.21047108442,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/home/jaz/great3-private/server/great3/leaderboard/../../results/amalgamiap-a_sp-a_sp_75-2014-03-09T20:47:37.776734+00:00.g3,Amalgam@IAP,A_SP,real_galaxy-ground-constant-post,425.193873681,0.0107691173906,0.00488404131905,0.00143639281543,0.00538894880884,-1.51817596868e-05,0.000118373059433,-5.17785180952e-05,0.000132933657204
/home/jaz/great3-private/server/great3/leaderboard/../../results/cea-epfl-gfit-sfilter-gfit_sf_3_cgc-2014-03-09T21:11:14.969689+00:00.g3,CEA-EPFL,gfit + sfilter,control-space-constant-post,3.29318555579,-0.94787333886,0.0736041019874,-1.15728935103,0.0671126468429,0.00386563901704,0.0017665507398,0.000149468065681,0.00178573949954
/home/jaz/great3-private/server/great3/leaderboard/../../results/cea-epfl-gfit-sfilter-gfit_sf_2_cgc-2014-03-09T21:24:34.672092+00:00.g3,CEA-EPFL,gfit + sfilter,control-ground-constant-post,1123.70863497,-0.00120457645305,0.00485980080505,0.00109041742679,0.00397129906408,6.26102800884e-05,0.000122661015576,4.47662708739e-05,0.000101167701877
/home/jaz/great3-private/server/great3/leaderboard/../../results/cea-epfl-gfit-spredict-gfit_sp_10_vgc_moffat_gt_20-2014-03-10T06:36:23.650832+00:00.g3,CEA-EPFL,gfit + spredict,variable_psf-ground-constant-post,268.791896575,0.00148251794005,0.00679155737894,0.0172848869192,0.00791409489868,-0.000304036995919,0.000196629976175,0.00031499765947,0.000178226122915
/home/jaz/great3-private/server/great3/leaderboard/../../results/cea-epfl-gfit-sfilter-gfit_sf_1_rsc-2014-03-10T10:54:08.898964+00:00.g3,CEA-EPFL,gfit + sfilter,real_galaxy-space-constant-post,1172.78673477,-0.000850333681631,0.00215444177419,0.000597885329968,0.00197527517275,0.000342439699681,5.63727582021e-05,-9.21638588107e-05,4.80481235729e-05
/home/jaz/great3-private/server/great3/leaderboard/../../results/amalgamiap-a_sp-a_sp_76-2014-03-10T17:49:30.800387+00:00.g3,Amalgam@IAP,A_SP,control-ground-constant-post,96.0371345259,0.0368197111754,0.00550002534075,0.0354309609406,0.00391155807857,0.000243835061398,0.00013882023586,-2.89825340865e-05,9.96458174474e-05
/home/jaz/great3-private/server/great3/leaderboard/../../results/amalgamiap-a_sp-a_sp_77-2014-03-10T18:09:15.199325+00:00.g3,Amalgam@IAP,A_SP,real_galaxy-space-constant-post,504.846395071,-0.0063721464875,0.00250198581594,-0.00556928021117,0.00205689464232,0.000430923251734,6.54665366765e-05,-0.000104595325541,5.00334987824e-05
/home/jaz/great3-private/server/great3/leaderboard/../../results/amalgamiap-a_sp-a_sp_78-2014-03-10T18:20:06.515015+00:00.g3,Amalgam@IAP,A_SP,control-space-constant-post,1354.3437306,-0.00115578136673,0.00225010444234,0.00267664341551,0.00195247952208,-6.4853348946e-05,5.40041052051e-05,-5.64818495245e-05,5.19517552749e-05
/home/jaz/great3-private/server/great3/leaderboard/../../results/amalgamiap-a_sp-a_sp_v13-2014-03-10T18:33:05.817877+00:00.g3,Amalgam@IAP,A_SP,control-space-variable-post,884.604434945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/home/jaz/great3-private/server/great3/leaderboard/../../results/cea-epfl-gfit-sfilter-gfit_sf_4_csc-2014-03-10T19:45:01.018528+00:00.g3,CEA-EPFL,gfit + sfilter,control-space-constant-post,660.42663594,-0.00352238088518,0.00287243620891,0.00519481640688,0.00298758416924,0.00034035081989,6.8940509739e-05,-8.37825294311e-05,7.94939152333e-05
/home/jaz/great3-private/server/great3/leaderboard/../../results/cea-epfl-gfit-sfilter-gfit_sf_4_cgc-2014-03-11T06:16:18.199393+00:00.g3,CEA-EPFL,gfit + sfilter,control-ground-constant-post,837.414840169,-0.00366851841551,0.00488230547127,-0.00198358025544,0.00394273725855,0.000106981164698,0.000123229031699,3.05763200727e-05,0.000100440098093
/home/jaz/great3-private/server/great3/leaderboard/../../results/amalgamiap-a_sp-a_sp_79-2014-03-11T10:58:43.048853+00:00.g3,Amalgam@IAP,A_SP,real_galaxy-ground-constant-post,802.294577396,-0.00120714645646,0.00315821502611,0.00439654540113,0.00369464025185,9.59461722248e-05,7.65447199494e-05,1.46558227118e-05,9.11387467486e-05
/home/jaz/great3-private/server/great3/leaderboard/../../results/cea-epfl-gfit-spredict-gfit_sp_11_vgc_moffat-2014-03-11T13:41:36.367148+00:00.g3,CEA-EPFL,gfit + spredict,variable_psf-ground-constant-post,285.417680507,-0.000326835145266,0.00677280437415,0.0161843374614,0.00779929841988,-0.000322655666311,0.000196087036952,0.000310835419967,0.000175640895975
/home/jaz/great3-private/server/great3/leaderboard/../../results/amalgamiap-a_sp-a_sp_80-2014-03-11T18:12:39.678477+00:00.g3,Amalgam@IAP,A_SP,real_galaxy-space-constant-post,924.196426905,-0.00291062324931,0.00230376239868,-0.00250019901519,0.00192619756684,0.000287738273535,6.0279856347e-05,-0.000119595169438,4.68543218658e-05
/home/jaz/great3-private/server/great3/leaderboard/../../results/amalgamiap-a_sp-a_sp_81-2014-03-12T10:46:44.350769+00:00.g3,Amalgam@IAP,A_SP,control-ground-constant-post,188.486673534,-0.015337805588,0.0057116800948,-0.0172804731314,0.00376828293845,0.00115338256718,0.000144162386315,8.20533446419e-05,9.59959244455e-05
/home/jaz/great3-private/server/great3/leaderboard/../../results/amalgamiap-a_sp-a_sp_v14-2014-03-12T11:03:52.739054+00:00.g3,Amalgam@IAP,A_SP,real_galaxy-space-variable-post,575.886972918,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/home/jaz/great3-private/server/great3/leaderboard/../../results/amalgamiap-a_sp-a_sp_82-2014-03-12T11:15:43.631780+00:00.g3,Amalgam@IAP,A_SP,real_galaxy-ground-constant-post,392.930832831,0.00478994443712,0.0035749485166,0.0108306318309,0.00390142984332,-9.42350405799e-05,8.6644965835e-05,-3.98427327348e-05,9.62397966271e-05
/home/jaz/great3-private/server/great3/leaderboard/../../results/cea-epfl-gfit-sfilter-gfit_sf_2_rgc-2014-03-12T12:51:27.233621+00:00.g3,CEA-EPFL,gfit + sfilter,real_galaxy-ground-constant-post,1059.70195259,0.00151855590793,0.00443317734277,0.000493859321004,0.0038580313471,-0.000121432448781,0.000107445603097,0.000126546195307,9.51692500281e-05
